,Unnamed: 0,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,amenities,bedrooms,beds,price,review_scores_value,review_scores_location,review_scores_rating,shared_bath,private_bath
197,197,1,1.1,43.78152,11.26242,2,0,5,0.28348090210746574,1.0,2.0,92.0,4.95,4.74,4.89,0.0,1.0
198,198,1,1.1,43.77954,11.2372,0,0,2,0.19067300722233063,1.0,1.0,93.0,4.81,4.62,4.92,0.0,1.0
199,199,1,1.1,43.78183955527167,11.244446306158077,0,0,6,0.15413036365149524,3.0,5.0,800.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
200,200,1,1.1,43.765015,11.244749,2,0,4,0.2781401746680551,3.0,3.0,152.0,3.5,4.5,3.5,0.0,1.5
201,201,1,1.1,43.76353,11.24736,0,0,2,0.2215514069740171,1.0,1.0,99.0,4.31,4.75,4.25,0.0,1.0
202,202,1,1.0,43.78688788170618,11.266772868747156,0,0,2,0.2055303490974937,1.0,1.0,100.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
203,203,1,1.0,43.7846923,11.2635273,0,0,4,0.27210635132747957,1.0,2.0,118.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
204,204,1,1.1,43.76416,11.24496,0,0,4,0.2052998485176319,1.0,2.0,80.0,4.76,4.88,4.9,0.0,1.0
205,205,1,1.1,43.78377,11.23738,8,2,2,0.29654290718620124,1.0,1.0,44.0,4.62,4.45,4.62,1.0,0.0
206,206,1,1.1,43.78464,11.23422,8,2,2,0.29907687419037426,1.0,1.0,46.0,4.83,4.69,4.83,0.0,1.0
207,207,1,1.4,43.78578,11.25637,16,2,2,0.27238100400859766,1.0,1.0,53.0,4.91,4.45,4.73,0.0,1.0
208,208,1,1.1,43.783,11.23381,8,2,1,0.17320705323594057,1.0,1.0,12.0,4.673695140226933,4.81356026546778,4.689118430870908,1.0,0.0
209,209,1,1.1,43.78202,11.23354,16,2,2,0.39919059785183875,1.0,2.0,13.0,4.673695140226933,4.81356026546778,4.689118430870908,1.0,0.0
210,210,1,1.1,43.78358,11.23606,23,2,2,0.29986237239770147,1.0,1.0,65.0,4.79,4.57,4.85,0.0,1.5
211,211,1,1.4,43.78548,11.25644,0,0,4,0.21818854805977195,1.0,2.0,73.0,4.57,4.86,4.71,0.0,1.0
212,212,1,1.1,43.77455,11.23997,3,2,2,0.3014665147284534,1.0,1.0,8090.0,4.86,4.86,4.43,0.0,1.0
213,213,1,1.1,43.78375,11.23403,2,0,2,0.1941514997286646,1.0,1.0,59.0,4.82,4.5,4.85,0.0,1.0
214,214,1,1.1,43.77864,11.23947,16,2,3,0.2579760208255977,1.0,3.0,69.0,4.77,4.71,4.86,2.0,0.0
215,215,1,1.1,43.77254,11.25686,0,0,7,0.2667180906394049,2.0,7.0,300.0,4.84,5.0,4.84,0.0,2.0
216,216,1,1.0,43.77054,11.27275,0,0,2,0.16543455029014906,1.0,1.0,90.0,5.0,5.0,5.0,0.0,1.0
217,217,1,1.1,43.77258,11.26848,0,0,6,0.24742700675143867,2.0,5.0,144.0,4.91,4.89,4.92,0.0,2.0
218,218,1,1.1,43.781372,11.234141,2,0,4,0.23168968440113738,1.0,1.0,64.0,4.67,4.39,4.64,0.0,1.0
219,219,1,1.1,43.76861,11.26401,0,0,2,0.1872211783336238,1.0,1.0,70.0,4.63,4.89,4.6,0.0,1.0
220,220,1,1.1,43.77797,11.25199,2,0,4,0.20278510251562584,2.0,3.0,273.0,4.92,4.97,4.92,0.0,1.0
221,221,1,1.1,43.77541,11.24429,0,0,3,0.2394112664624207,1.0,2.0,95.0,4.88,4.84,4.9,0.0,1.0
222,222,1,1.1,43.77168,11.26948,0,0,2,0.22508375011530685,1.0,1.0,92.0,1.0,2.0,2.5,0.0,1.0
223,223,1,1.1,43.77243,11.26567,24,1,5,0.24538171673292836,2.0,4.0,144.0,3.5,4.83,4.0,0.0,2.0
224,224,1,1.1,43.77975,11.24028,8,2,2,0.4087467161644319,1.0,2.0,49.0,4.75,4.58,4.76,0.0,1.0
225,225,1,1.1,43.76934,11.26608,8,2,2,0.25767832527744744,1.0,2.0,193.0,4.5,4.75,4.42,0.0,1.0
226,226,1,1.1,43.76838,11.26462,0,0,2,0.17632027315938503,1.0,1.0,96.0,4.89,4.92,4.91,0.0,1.0
227,227,1,1.1,43.78147,11.23792,0,0,5,0.14944191850653707,3.0,3.0,150.0,4.28,4.5,4.39,0.0,1.0
228,228,1,1.1,43.76749,11.26482,0,0,2,0.12418910792662993,1.0,1.0,84.0,3.22,4.56,3.44,0.0,1.0
229,229,1,1.1,43.7742,11.24271,2,0,7,0.18209806742016899,2.0,3.0,95.0,4.94,4.96,4.94,0.0,3.0
230,230,1,1.1,43.7725717,11.2701855,12,0,10,0.29925907884931163,5.0,6.0,284.0,5.0,4.75,5.0,0.0,4.0
231,231,1,1.1,43.77721,11.25876,8,2,4,0.2371566300730473,2.0,2.0,39.0,4.69,4.93,4.63,0.0,1.0
232,232,1,1.1,43.78612,11.23407,0,0,6,0.23753678381063428,1.0,1.0,92.0,4.6,4.0,4.33,0.0,1.0
233,233,1,1.1,43.77362,11.24393,2,0,4,0.17423530280928437,2.0,2.0,100.0,4.83,4.91,4.89,0.0,1.0
234,234,1,1.1,43.76841075323552,11.266787763382586,0,0,4,0.2019265826652885,2.0,2.0,101.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
235,235,1,1.1,43.7683,11.26522,0,0,4,0.3448077640214482,2.0,2.0,133.0,4.63,4.79,4.62,0.0,1.0
236,236,1,1.1,43.771526,11.265196,0,0,4,0.26463930688234644,1.0,2.0,15.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
237,237,1,1.1,43.76784,11.26448,2,0,5,0.16346745907792243,2.0,3.0,100.0,4.67,4.89,4.56,0.0,1.0
238,238,1,1.1,43.78171,11.24232,0,0,5,0.22861618952720794,2.0,3.0,121.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
239,239,1,1.1,43.77505,11.2439,2,0,4,0.22196459731203036,1.0,2.0,170.0,4.55,4.55,4.64,0.0,1.0
240,240,1,1.1,43.77009,11.2651,0,0,2,0.17055271903565997,1.0,2.0,45.0,4.39,4.81,4.43,0.0,1.0
241,241,1,1.1,43.77938,11.25813,0,0,4,0.17344372216142834,1.0,2.0,78.0,4.82,4.66,4.94,0.0,1.0
242,242,1,1.1,43.76907,11.26523,0,0,7,0.24302619158322855,2.0,5.0,95.0,4.58,4.73,4.58,0.0,1.0
243,243,1,1.1,43.76833,11.26732,0,0,4,0.2011343349199956,2.0,2.0,180.0,4.0,5.0,4.0,0.0,2.0
244,244,1,1.1,43.77045,11.26797,0,0,5,0.21174962927006674,1.0,3.0,95.0,4.5,4.9,4.65,0.0,1.0
245,245,1,1.1,43.773441,11.263753,2,0,4,0.20440297668058696,1.0,2.0,81.0,4.81,4.93,4.77,0.0,1.0
246,246,1,1.1,43.76787,11.26324,0,0,6,0.18835196745055469,2.0,4.0,130.0,4.86,4.94,4.86,0.0,2.0
247,247,1,1.1,43.78168,11.25857,0,0,6,0.24313840221652025,2.0,2.0,137.0,4.0,5.0,4.33,0.0,2.5
248,248,1,1.1,43.78055,11.26169,3,2,3,0.3342422576086557,1.0,2.0,200.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
249,249,1,1.1,43.779533425696336,11.257960014741366,0,0,2,0.19093595973480856,1.0,1.0,100.0,4.92,5.0,5.0,0.0,1.0
250,250,1,1.1,43.77673,11.25845,0,0,4,0.213949490961632,1.0,2.0,180.0,5.0,5.0,5.0,0.0,1.0
251,251,1,1.1,43.77597720000001,11.241332,0,0,2,0.1692943107780518,1.0,1.0,493.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
252,252,1,1.1,43.78142,11.25726,0,0,4,0.21278497129698104,2.0,3.0,128.0,4.69,4.83,4.75,0.0,1.5
253,253,1,1.1,43.77713,11.26192,0,0,3,0.23989451023358466,1.0,2.0,85.0,4.82,4.97,4.86,0.0,1.0
254,254,1,1.1,43.76778,11.26342,2,0,5,0.20222525538552644,3.0,3.0,578.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
255,255,1,1.3,43.76252,11.2074,8,2,2,0.3607621845478007,1.0,1.0,46.0,4.81,4.57,4.93,0.0,1.0
256,256,1,1.1,43.77104,11.26661,2,0,8,0.18943502025713113,2.0,5.0,79.0,3.36,4.44,3.23,0.0,1.0
257,257,1,1.1,43.77083,11.26584,2,0,3,0.17652720227052623,1.0,1.0,100.0,3.5,5.0,4.0,0.0,1.0
258,258,1,1.1,43.77814702288448,11.25971246657746,0,0,9,0.23957935443428216,2.0,6.0,199.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
259,259,1,1.1,43.77277,11.24723,13,0,3,0.16503143775210222,1.0,2.0,91.0,4.76,4.94,4.83,0.0,1.0
260,260,1,1.1,43.7749126,11.2627433,2,0,2,0.21240009588525358,1.0,1.0,87.0,2.0,5.0,2.0,0.0,1.0
261,261,1,1.1,43.77829360961914,11.254793167114258,3,2,1,0.2905405677498497,1.0,1.0,68.0,4.75,5.0,4.75,1.0,0.0
262,262,1,1.1,43.77319,11.24448,0,0,6,0.2440493015881794,2.0,3.0,159.0,4.85,4.96,4.94,0.0,2.0
263,263,1,1.1,43.77409,11.2659,0,0,4,0.3863001900350439,1.0,2.0,130.0,3.78,4.78,3.67,0.0,1.0
264,264,1,1.1,43.77926,11.25548,8,2,2,0.4434718433109942,1.0,1.0,48.0,4.8,4.96,4.77,0.0,1.0
265,265,1,1.1,43.76896,11.24408,0,0,2,0.19419412791678398,1.0,1.0,72.0,4.86,4.92,4.9,0.0,1.0
266,266,1,1.1,43.77273,11.2434,3,2,3,0.25833785044169,1.0,2.0,69.0,4.54,4.82,4.43,0.0,1.0
267,267,1,1.1,43.76845,11.24111,0,0,4,0.34282168059463886,1.0,2.0,100.0,4.71,4.63,4.66,0.0,1.0
268,268,1,1.1,43.77855,11.25597,8,2,1,0.2534993966440461,1.0,1.0,50.0,4.0,5.0,4.33,0.0,2.0
269,269,1,1.1,43.77827,11.25272,8,2,2,0.3260983210755056,1.0,1.0,90.0,4.81,4.91,4.77,0.0,1.0
270,270,1,1.1,43.7691,11.24068,0,0,6,0.24404406829647304,2.0,4.0,76.0,4.82,4.87,4.85,0.0,1.5
271,271,1,1.1,43.77061,11.24098,0,0,4,0.2796182922147921,1.0,3.0,80.0,4.9,4.97,4.92,0.0,2.0
272,272,1,1.1,43.77222,11.25909,0,0,5,0.3442378655234638,1.0,3.0,137.0,4.75,4.97,4.79,0.0,1.0
273,273,1,1.1,43.77018,11.24035,2,0,2,0.19911771710997964,1.0,2.0,65.0,4.67,4.8,4.72,0.0,1.0
274,274,1,1.1,43.77341,11.24476,8,2,2,0.28712117928156616,1.0,1.0,41.0,4.71,4.84,4.6,1.0,0.0
275,275,1,1.1,43.77878,11.25576,6,0,4,0.3424735264928891,2.0,2.0,63.0,4.55,4.88,4.52,0.0,2.0
276,276,1,1.1,43.77017,11.24396,0,0,7,0.2925307907476935,3.0,3.0,97.0,4.89,4.91,4.94,0.0,2.0
277,277,1,1.1,43.771503,11.256344,0,0,4,0.19688423685942655,1.0,1.0,167.0,4.81,4.99,4.8,0.0,1.0
278,278,1,1.1,43.771820068359375,11.259679794311523,8,2,2,0.24386976020876588,1.0,1.0,68.0,4.87,4.96,4.89,0.0,1.0
279,279,1,1.1,43.77721,11.2522,1,1,3,0.48897506776411476,1.0,2.0,151.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
280,280,1,1.1,43.76925,11.24276,0,0,5,0.21421066197511296,2.0,2.0,207.0,4.6,4.8,4.73,0.0,2.0
281,281,1,1.1,43.7707,11.26311,0,0,4,0.3016714534327867,2.0,3.0,100.0,4.0,5.0,5.0,0.0,1.0
282,282,1,1.1,43.76751,11.2495,2,0,2,0.21081296067586253,1.0,1.0,119.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
283,283,1,1.1,43.77175,11.25006,0,0,2,0.2534137419669947,1.0,1.0,95.0,4.72,4.95,4.73,0.0,1.0
284,284,1,1.1,43.77053,11.26228,0,0,6,0.2761551282486043,3.0,6.0,300.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,3.0
285,285,1,1.1,43.7739291,11.2481949,0,0,6,0.9396017739901094,3.0,4.0,380.0,5.0,5.0,5.0,0.0,1.0
286,286,1,1.1,43.77293,11.2618,25,2,2,0.3397649461116387,1.0,1.0,108.0,5.0,5.0,4.0,0.0,1.0
287,287,1,1.3,43.77125,11.23983,0,0,6,0.5582525295121042,2.0,6.0,89.0,4.69,4.56,4.56,0.0,1.0
288,288,1,1.1,43.77479,11.24759,0,0,6,0.19252047548263435,3.0,4.0,180.0,4.94,5.0,4.95,0.0,2.0
289,289,1,1.1,43.76655,11.2437,0,0,4,0.1767352790803746,1.0,3.0,186.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
290,290,1,1.1,43.77004,11.24211,2,0,2,0.5878019495128604,1.0,1.0,129.0,5.0,5.0,4.5,0.0,1.0
291,291,1,1.1,43.76833,11.2394,0,0,3,0.3320602970203066,1.0,2.0,500.0,4.85,5.0,4.85,0.0,1.0
292,292,1,1.1,43.77259,11.24372,0,0,6,0.20815571116266732,3.0,5.0,150.0,4.0,5.0,3.83,0.0,2.0
293,293,1,1.1,43.77273,11.26013,20,1,2,0.2570821276635294,1.0,1.0,145.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
294,294,1,1.1,43.77897,11.2515,2,0,6,0.1886830882228909,3.0,4.0,127.0,4.66,4.86,4.71,0.0,1.0
295,295,1,1.1,43.77134,11.25665,2,0,4,0.21601843871257873,2.0,2.0,241.0,4.98,5.0,5.0,0.0,2.0
296,296,1,1.1,43.77909,11.25585,0,0,6,0.44153404824869635,4.0,6.0,200.0,5.0,5.0,5.0,0.0,2.0
297,297,1,1.1,43.77199,11.26081,0,0,3,0.20446831000698465,1.0,2.0,94.0,5.0,3.0,5.0,0.0,1.0
298,298,1,1.1,43.76703,11.25796,0,0,3,0.20446831000698465,2.0,2.0,193.0,3.7,4.8,3.6,0.0,1.0
299,299,1,1.1,43.76731,11.24484,0,0,2,0.22053478022976125,1.0,1.0,93.0,4.87,4.97,4.98,0.0,1.0
300,300,1,1.1,43.77307,11.25693,0,0,6,0.1853226497320107,2.0,6.0,170.0,4.92,4.97,4.94,0.0,2.0
301,301,1,1.1,43.77272,11.24966,0,0,6,0.2228398468901022,2.0,4.0,331.0,4.67,5.0,4.67,0.0,2.0
302,302,1,1.1,43.76842,11.24481,0,0,1,0.15709842467017188,1.0,1.0,55.0,1.0,3.0,1.0,0.0,1.0
303,303,1,1.1,43.77181,11.26156,0,0,3,0.2395209818138231,1.0,1.0,115.0,4.35,4.87,4.36,0.0,1.0
304,304,1,1.1,43.77324,11.26092,0,0,5,0.20808285139208813,3.0,4.0,286.0,4.17,4.78,4.33,0.0,3.0
305,305,1,1.1,43.77108,11.24888,0,0,6,0.20862317104211772,2.0,2.0,236.0,4.68,4.95,4.8,0.0,2.0
306,306,1,1.1,43.77111,11.24893,0,0,1,0.26212753473086675,1.0,1.0,68.0,4.84,4.94,4.88,0.0,1.0
307,307,1,1.1,43.77458,11.2449,8,2,1,0.16012126280991437,1.0,1.0,43.0,4.86,4.93,4.87,0.0,1.0
308,308,1,1.1,43.77081,11.24973,0,0,3,0.28948637734096455,1.0,2.0,83.0,4.76,4.99,4.83,0.0,1.0
309,309,1,1.1,43.77699,11.25635,0,0,4,0.18886503341422772,2.0,3.0,145.0,4.84,4.96,4.84,0.0,1.0
310,310,1,1.1,43.7713103,11.2500827,11,0,5,0.17257101302368083,1.0,3.0,253.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
311,311,1,1.1,43.76811,11.24994,0,0,5,0.20538826840332006,2.0,3.0,154.0,4.88,4.93,4.93,0.0,2.0
312,312,1,1.1,43.77243,11.2499,13,0,4,0.21096757432470226,1.0,2.0,212.0,4.5,5.0,4.5,0.0,2.0
313,313,1,1.1,43.76708,11.24558,0,0,2,0.23806800219615282,1.0,1.0,68.0,4.31,4.89,4.51,0.0,1.0
314,314,1,1.1,43.77364,11.25301,0,0,3,0.25670909255869623,1.0,3.0,299.0,4.8,4.9,4.75,0.0,1.0
315,315,1,1.1,43.77129,11.26365,2,0,8,0.253187951063421,3.0,6.0,438.0,4.3,4.74,4.09,0.0,3.0
316,316,1,1.1,43.774071,11.24683,2,0,4,0.18630171470688925,1.0,2.0,68.0,4.82,4.85,4.91,0.0,1.0
317,317,1,1.1,43.76875,11.26014,3,2,4,0.32631571513770913,1.0,2.0,67.0,3.49,4.63,3.43,0.0,1.0
318,318,1,1.1,43.77454,11.24673,2,0,4,0.18665187644187967,1.0,2.0,106.0,4.74,4.72,4.81,0.0,1.0
319,319,1,1.1,43.77048,11.26394,0,0,4,0.3537789692779868,2.0,3.0,226.0,4.5,5.0,4.5,0.0,2.0
320,320,1,1.1,43.77251,11.24734,0,0,4,0.24993539186685074,1.0,5.0,150.0,3.75,4.5,3.5,0.0,1.0
321,321,1,1.1,43.76748,11.24815,0,0,4,0.247661007867841,1.0,4.0,71.0,4.6,5.0,4.8,0.0,1.0
322,322,1,1.1,43.76927,11.25928,9,2,1,0.5270772056159475,1.0,1.0,77.0,4.0,4.89,4.22,0.0,1.0
323,323,1,1.1,43.76884,11.24888,0,0,15,0.2639963193399802,4.0,5.0,425.0,4.74,4.9,4.83,0.0,2.0
324,324,1,1.1,43.77105,11.26285,0,0,6,0.199166857227111,2.0,2.0,152.0,4.69,4.9,4.59,0.0,1.0
325,325,1,1.1,43.7688,11.24749,0,0,6,0.13473281179569083,2.0,2.0,120.0,4.0,4.0,4.0,0.0,2.0
326,326,1,1.1,43.77372,11.2464,0,0,2,0.18263209415380885,1.0,2.0,40.0,4.71,4.95,4.8,0.0,1.0
327,327,1,1.1,43.77403,11.25127,0,0,6,0.22565115291452575,3.0,3.0,314.0,4.28,5.0,4.06,0.0,2.0
328,328,1,1.1,43.77442,11.2545,0,0,4,0.20374746749755937,1.0,1.0,98.0,4.93,4.99,4.96,0.0,1.0
329,329,1,1.1,43.77423,11.24481,0,0,4,0.20549279758382594,1.0,1.0,121.0,4.86,4.92,4.9,0.0,1.0
330,330,1,1.1,43.77346,11.25306,0,0,10,0.24660644600534448,3.0,5.0,581.0,5.0,5.0,5.0,0.0,3.0
331,331,1,1.2,43.7445,11.23158,26,0,4,0.32683461068486097,2.0,3.0,72.0,4.97,4.89,4.94,0.0,1.0
332,332,1,1.1,43.77067,11.2567,0,0,4,0.32863314103139546,1.0,1.0,94.0,4.97,4.99,4.98,0.0,1.0
333,333,1,1.1,43.77093,11.25819,0,0,4,0.27726222457671806,1.0,1.0,97.0,4.49,4.92,4.39,0.0,1.0
334,334,1,1.1,43.76785,11.26006,0,0,2,0.2607421338709184,1.0,1.0,66.0,4.5,5.0,4.5,0.0,1.0
335,335,1,1.1,43.76873,11.261,0,0,4,0.2628886448045333,2.0,3.0,933.0,5.0,5.0,5.0,0.0,2.5
336,336,1,1.1,43.7697,11.2563,0,0,4,0.22660126826439783,1.0,2.0,112.0,4.79,5.0,4.79,0.0,1.0
337,337,1,1.1,43.77293,11.26392,27,2,2,0.3475314566667883,1.0,1.0,100.0,4.95,4.9,5.0,0.0,1.0
338,338,1,1.1,43.77442,11.25376,2,0,2,0.20157428275404365,2.0,2.0,139.0,4.73,4.82,4.73,0.0,1.0
339,339,1,1.1,43.77341,11.24647,2,0,2,0.24178072044356788,1.0,1.0,80.0,4.85,4.92,4.69,0.0,1.0
340,340,1,1.1,43.7697,11.25305,3,2,2,0.2877535618478477,1.0,1.0,240.0,4.8,5.0,4.8,0.0,1.0
341,341,1,1.1,43.77234,11.26211,0,0,4,0.17241581819800467,1.0,1.0,91.0,4.91,5.0,4.91,0.0,1.0
342,342,1,1.1,43.77153,11.26398,0,0,6,0.29926328414419695,2.0,4.0,195.0,4.43,4.87,4.3,0.0,2.0
343,343,1,1.1,43.770741,11.256475,2,0,6,0.19675618767834488,3.0,3.0,121.0,4.33,4.91,4.41,0.0,2.0
344,344,1,1.1,43.770191,11.259774,0,0,2,0.2099895717176525,1.0,1.0,77.0,4.88,4.98,4.93,0.0,1.0
345,345,1,1.1,43.77005,11.25795,0,0,8,0.22683743097309292,3.0,3.0,338.0,4.9,5.0,4.7,0.0,2.0
346,346,1,1.1,43.76953,11.25244,8,2,2,0.4949351289630588,1.0,1.0,85.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
347,347,1,1.1,43.76619,11.24461,0,0,2,0.1759325631643049,1.0,1.0,123.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
348,348,1,1.1,43.76757,11.24965,0,0,2,0.20186567671866001,1.0,1.0,262.0,4.0,5.0,4.25,0.0,2.0
349,349,1,1.1,43.77419,11.25168,0,0,6,0.3100718032748309,2.0,4.0,250.0,4.8,5.0,5.0,0.0,2.0
350,350,1,1.1,43.76939272789181,11.258300016396417,0,0,2,0.20573783164414222,1.0,1.0,106.0,4.81,4.98,4.81,0.0,1.0
351,351,1,1.1,43.77592,11.25101,15,0,7,0.2901400724112841,2.0,3.0,138.0,4.8,4.91,4.97,0.0,1.0
352,352,1,1.1,43.77291,11.26236,0,0,4,0.1722648958504377,2.0,2.0,157.0,4.25,4.88,4.0,0.0,2.0
353,353,1,1.1,43.76805,11.26026,28,0,13,0.4108938117455727,5.0,9.0,722.0,5.0,5.0,5.0,0.0,5.0
354,354,1,1.1,43.77502,11.25649,0,0,5,0.2405571076181889,1.0,3.0,104.0,5.0,5.0,5.0,0.0,1.0
355,355,1,1.1,43.77327,11.25723,0,0,4,0.21568568993069662,2.0,2.0,275.0,4.0,5.0,4.2,0.0,1.0
356,356,1,1.1,43.77465,11.25708,2,0,4,0.1461933153910171,1.0,2.0,116.0,4.65,5.0,4.85,0.0,1.0
357,357,1,1.1,43.76934,11.25914,2,0,6,0.28870212592134864,2.0,3.0,220.0,4.5,4.94,4.61,0.0,2.0
358,358,1,1.1,43.773903,11.257515,0,0,2,0.21028499020632818,1.0,1.0,110.0,4.83,4.97,4.8,0.0,1.0
359,359,1,1.1,43.77256,11.26217,0,0,8,0.21351866720912124,3.0,5.0,392.0,5.0,5.0,5.0,0.0,3.0
360,360,1,1.1,43.76978,11.26022,0,0,3,0.21037443469690892,2.0,2.0,545.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
361,361,1,1.1,43.77039,11.25092,2,0,6,0.23459572591079977,2.0,4.0,150.0,4.84,4.99,4.85,0.0,2.0
362,362,1,1.1,43.77088,11.25045,0,0,4,0.19951587523966005,1.0,2.0,109.0,4.63,4.88,4.5,0.0,1.0
363,363,1,1.1,43.77497169999999,11.2573055,6,0,8,0.22611666687423274,3.0,4.0,763.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
364,364,1,1.1,43.77566,11.24512,0,0,2,0.2913542548417018,1.0,2.0,51.0,4.52,4.85,4.41,0.0,1.0
365,365,1,1.1,43.76853093034903,11.258837451738051,0,0,4,0.36378930691765193,1.0,1.0,197.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
366,366,1,1.1,43.7704636601566,11.2635524957008,0,0,4,0.1939871701134249,2.0,4.0,159.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
367,367,1,1.1,43.77361,11.25309,0,0,7,0.19451719657490654,3.0,6.0,240.0,4.6,4.92,4.55,0.0,2.0
368,368,1,1.1,43.7748,11.25708,18,0,2,0.21375001855986042,1.0,2.0,100.0,5.0,5.0,4.89,0.0,1.0
369,369,1,1.1,43.76901,11.2576,0,0,4,0.32345032233194937,1.0,2.0,133.0,4.78,4.94,4.74,0.0,1.0
370,370,1,1.1,43.77530108987328,11.257281566314711,2,0,2,0.17932473696279957,1.0,1.0,1000.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
371,371,1,1.1,43.77535,11.25378,8,2,3,0.3419093966083108,1.0,3.0,39.0,4.43,4.92,4.37,0.0,1.5
372,372,1,1.1,43.77681,11.25369,9,2,2,0.48162677427864087,1.0,1.0,40.0,5.0,5.0,4.5,0.0,1.0
373,373,1,1.1,43.77614,11.2548,0,0,4,0.18432430671534863,1.0,3.0,96.0,4.95,4.97,4.97,0.0,1.0
374,374,1,1.1,43.77049,11.25268,2,0,2,0.21230900793638535,1.0,1.0,189.0,4.73,5.0,4.91,0.0,1.0
375,375,1,1.1,43.76899,11.25714,0,0,5,0.24264014648161525,1.0,3.0,115.0,4.66,4.96,4.7,0.0,1.0
376,376,1,1.1,43.76761,11.24933,0,0,10,0.21510076825610788,3.0,5.0,400.0,4.88,4.97,4.92,0.0,2.0
377,377,1,1.1,43.76957,11.26455,0,0,4,0.20304759970147565,2.0,4.0,79.0,4.91,4.88,4.89,0.0,1.5
378,378,1,1.1,43.77551,11.25278,2,0,9,0.25763457502092324,3.0,5.0,250.0,5.0,5.0,5.0,0.0,2.0
379,379,1,1.1,43.76784402088095,11.256983428319463,2,0,4,0.18938570334976315,1.0,2.0,166.0,4.6,5.0,4.65,0.0,1.0
380,380,1,1.1,43.7682078,11.2489033,0,0,4,0.24547890743480363,2.0,2.0,162.0,2.8,4.4,3.2,0.0,1.0
381,381,1,1.1,43.774265,11.246929,2,0,4,0.18376841976928313,1.0,2.0,118.0,4.56,4.78,4.44,0.0,1.0
382,382,1,1.1,43.77404,11.24575,0,0,3,0.25440749891100106,1.0,2.0,88.0,4.88,4.85,4.87,0.0,1.0
383,383,1,1.1,43.76996,11.25182,0,0,4,0.1870818345299317,2.0,2.0,632.0,4.38,4.88,4.13,0.0,2.0
384,384,1,1.1,43.76819,11.24946,6,0,5,0.22614179206022172,2.0,3.0,125.0,4.81,4.94,4.69,0.0,1.0
385,385,1,1.1,43.77252,11.2514,0,0,2,0.374091483574238,1.0,2.0,127.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,2.0
386,386,1,1.1,43.77431,11.25863,0,0,2,0.16382180555623752,1.0,1.0,85.0,5.0,5.0,5.0,0.0,1.0
387,387,1,1.1,43.77556,11.2521,0,0,8,0.2121893570553756,3.0,6.0,349.0,4.68,4.97,4.48,0.0,2.0
388,388,1,1.1,43.77609,11.25269,0,0,2,0.3174103416530416,1.0,1.0,290.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
389,389,1,1.1,43.76688,11.25399,8,2,16,0.28770752832099483,6.0,13.0,35.0,4.42,4.95,4.32,0.0,6.0
390,390,1,1.1,43.77605,11.25374,0,0,2,0.23623364629136262,2.0,3.0,98.0,4.67,5.0,4.75,0.0,1.0
391,391,1,1.1,43.775788795481496,11.253396347165108,2,0,4,0.2577963546286631,2.0,2.0,285.0,4.673695140226933,4.81356026546778,4.689118430870908,0.0,1.0
392,392,1,1.1,43.77678,11.25456,0,0,4,0.19672407190949442,1.0,2.0,429.0,4.56,4.76,4.71,0.0,1.0
393,393,1,1.1,43.7658,11.24661,0,0,14,0.1845912726061511,4.0,14.0,343.0,4.93,5.0,4.93,0.0,3.0
394,394,1,1.1,43.77333,11.25792,0,0,6,0.19993078910803463,2.0,3.0,170.0,4.0,5.0,3.5,0.0,1.0
395,395,1,1.1,43.774127388922565,11.25794804096222,2,0,4,0.1908723198993922,2.0,2.0,400.0,5.0,5.0,5.0,0.0,2.0
396,396,1,1.1,43.77231,11.24858,2,0,6,0.2237083327015331,3.0,3.0,436.0,4.66,4.93,4.51,0.0,2.0
397,397,1,1.1,43.77419,11.25185,0,0,6,0.3341987998019475,2.0,3.0,280.0,5.0,4.94,5.0,0.0,2.0
